Study area,Region.Label,Area,Sample.Label,Effort,distance,size,object,observer,detected,side,exp,fatigue,gscat,vis,glare,ssmi,altitude,obsname
Nominal_area,1,1000000,99A72,20.14,31.95,1,56024,1,1,L,430.6,78.09,1,G,N,56,50.46066,YH
Nominal_area,1,1000000,99A72,20.14,31.95,1,56024,2,1,L,608.5,78.09,1,G,N,56,50.46066,HZ
Nominal_area,1,1000000,99A72,20.14,338.29,1,56025,1,0,L,430.6,78.49,1,G,N,49,50.42586,YH
Nominal_area,1,1000000,99A72,20.14,338.29,1,56025,2,1,L,608.5,78.49,1,G,N,49,50.42586,HZ
Nominal_area,1,1000000,99A72,20.14,117.96,1,56026,1,1,L,430.6,79.14,1,G,N,49,50.42586,YH
Nominal_area,1,1000000,99A72,20.14,117.96,1,56026,2,1,L,608.5,79.14,1,G,N,49,50.42586,HZ
Nominal_area,1,1000000,99A72,20.14,631.59,1,56027,1,0,L,430.6,80.08,1,G,N,49,50.42586,YH
Nominal_area,1,1000000,99A72,20.14,631.59,1,56027,2,1,L,608.5,80.08,1,G,N,49,50.42586,HZ
Nominal_area,1,1000000,99A72,20.14,349.87,1,56028,1,1,L,430.6,80.6,1,G,N,49,50.44019,YH
Nominal_area,1,1000000,99A72,20.14,349.87,1,56028,2,0,L,608.5,80.6,1,G,N,49,50.44019,HZ
Nominal_area,1,1000000,99A72,20.14,45.36,1,56029,1,1,L,430.6,80.78,1,G,N,49,50.44019,YH
Nominal_area,1,1000000,99A72,20.14,45.36,1,56029,2,1,L,608.5,80.78,1,G,N,49,50.44019,HZ
Nominal_area,1,1000000,99A72,20.14,34.32,1,56030,1,1,L,430.6,82.25,1,G,N,42,50.43981,YH
Nominal_area,1,1000000,99A72,20.14,34.32,1,56030,2,1,L,608.5,82.25,1,G,N,42,50.43981,HZ
Nominal_area,1,1000000,99A72,20.14,151.21,1,56031,1,1,L,430.6,83.18,1,G,N,42,50.43981,YH
Nominal_area,1,1000000,99A72,20.14,151.21,1,56031,2,1,L,608.5,83.18,1,G,N,42,50.43981,HZ
Nominal_area,1,1000000,99A73,35.19,72.09,1,56035,1,0,L,444.3,114.33,1,P,N,48,48.98435,YH
Nominal_area,1,1000000,99A73,35.19,72.09,1,56035,2,1,L,622.2,114.33,1,P,N,48,48.98435,HZ
Nominal_area,1,1000000,99A73,35.19,180.05,1,56036,1,0,L,444.3,114.61,1,P,N,48,48.98435,YH
Nominal_area,1,1000000,99A73,35.19,180.05,1,56036,2,1,L,622.2,114.61,1,P,N,48,48.98435,HZ
Nominal_area,1,1000000,99A73,35.19,49.6,1,56038,1,1,L,444.3,114.96,1,P,N,51,48.86523,YH
Nominal_area,1,1000000,99A73,35.19,49.6,1,56038,2,1,L,622.2,114.96,1,P,N,51,48.86523,HZ
Nominal_area,1,1000000,99A73,35.19,248.5,1,56039,1,0,L,444.3,115.04,1,P,N,51,48.86523,YH
Nominal_area,1,1000000,99A73,35.19,248.5,1,56039,2,1,L,622.2,115.04,1,P,N,51,48.86523,HZ
Nominal_area,1,1000000,99A71,42.84,76.96,1,56040,1,1,L,471.4,130.86,1,G,N,31,44.90677,YH
Nominal_area,1,1000000,99A71,42.84,76.96,1,56040,2,1,L,649.3,130.86,1,G,N,31,44.90677,HZ
Nominal_area,1,1000000,99A74,37.77,193.54,1,56041,1,0,L,471.4,131.23,1,G,N,43,47.69843,YH
Nominal_area,1,1000000,99A74,37.77,193.54,1,56041,2,1,L,649.3,131.23,1,G,N,43,47.69843,HZ
Nominal_area,1,1000000,99A74,37.77,84.15,1,56042,1,1,L,471.4,131.34,1,G,N,43,47.69843,YH
Nominal_area,1,1000000,99A74,37.77,84.15,1,56042,2,1,L,649.3,131.34,1,G,N,43,47.69843,HZ
Nominal_area,1,1000000,99A74,37.77,206.6,1,56043,1,1,L,471.4,131.93,1,G,N,43,47.69843,YH
Nominal_area,1,1000000,99A74,37.77,206.6,1,56043,2,1,L,649.3,131.93,1,G,N,43,47.69843,HZ
Nominal_area,1,1000000,99A74,37.77,322.72,1,56045,1,1,L,471.4,150.73,1,G,N,18,46.20163,YH
Nominal_area,1,1000000,99A74,37.77,322.72,1,56045,2,1,L,649.3,150.73,1,G,N,18,46.20163,HZ
Nominal_area,1,1000000,99A74,37.77,402.18,1,56046,1,1,L,471.4,151.18,1,G,N,18,46.20163,YH
Nominal_area,1,1000000,99A74,37.77,402.18,1,56046,2,1,L,649.3,151.18,1,G,N,18,46.20163,HZ
Nominal_area,1,1000000,99A76,69.15,488.07,1,56065,1,1,R,258.9,37.75,1,G,N,51,39.70771,HA
Nominal_area,1,1000000,99A76,69.15,488.07,1,56065,2,0,R,373.4,37.75,1,G,N,51,39.70771,TP
Nominal_area,1,1000000,99A76,69.15,395.67,1,56072,1,1,L,406.6,47.88,1,G,N,68,38.54566,MH
Nominal_area,1,1000000,99A76,69.15,395.67,1,56072,2,1,L,429.3,47.88,1,G,N,68,38.54566,RD
Nominal_area,1,1000000,99A77,62.72,194.48,1,56100,1,1,L,406.6,54.21,1,G,N,80,37.96755,MH
Nominal_area,1,1000000,99A77,62.72,194.48,1,56100,2,1,L,429.3,54.21,1,G,N,80,37.96755,RD
Nominal_area,1,1000000,99A77,62.72,61.87,1,56106,1,1,R,284.7,54.84,1,G,N,80,37.96755,HA
Nominal_area,1,1000000,99A77,62.72,61.87,1,56106,2,1,R,399.2,54.84,1,G,N,80,37.96755,TP
Nominal_area,1,1000000,99A77,62.72,481.56,1,56126,1,0,L,406.6,61.01,1,G,N,80,37.31882,MH
Nominal_area,1,1000000,99A77,62.72,481.56,1,56126,2,1,L,429.3,61.01,1,G,N,80,37.31882,RD
Nominal_area,1,1000000,99A77,62.72,83.13,2,56130,1,0,R,284.7,61.15,2,G,N,80,37.31882,HA
Nominal_area,1,1000000,99A77,62.72,83.13,2,56130,2,1,R,399.2,61.15,2,G,N,80,37.31882,TP
Nominal_area,1,1000000,99A77,62.72,55.59,1,56137,1,0,R,284.7,61.96,1,G,N,80,37.059,HA
Nominal_area,1,1000000,99A77,62.72,55.59,1,56137,2,1,R,399.2,61.96,1,G,N,80,37.059,TP
Nominal_area,1,1000000,99A79,64.18,38.33,1,56205,1,0,L,434.2,111.16,1,E,Y,71,32.83558,MH
Nominal_area,1,1000000,99A79,64.18,38.33,1,56205,2,1,L,456.9,111.16,1,E,Y,71,32.83558,RD
Nominal_area,1,1000000,99A79,64.18,133.82,2,56207,1,1,R,312.3,111.28,2,E,N,71,32.83558,HA
Nominal_area,1,1000000,99A79,64.18,133.82,2,56207,2,1,R,426.8,111.28,2,E,N,71,32.83558,TP
Nominal_area,1,1000000,99A79,64.18,87.11,1,56236,1,1,R,337.6,138.96,1,E,N,43,30.08066,HA
Nominal_area,1,1000000,99A79,64.18,87.11,1,56236,2,1,R,452.1,138.96,1,E,N,43,30.08066,TP
Nominal_area,1,1000000,99A80,69.81,18.2,1,56244,1,1,L,264.3,11.25,1,E,N,39,39.20934,FM
Nominal_area,1,1000000,99A80,69.81,18.2,1,56244,2,1,L,638.8,11.25,1,E,N,39,39.20934,DT
Nominal_area,1,1000000,99A80,69.81,196.23,1,56253,1,1,L,264.3,21.38,1,E,N,46,38.15573,FM
Nominal_area,1,1000000,99A80,69.81,196.23,1,56253,2,1,L,638.8,21.38,1,E,N,46,38.15573,DT
Nominal_area,1,1000000,99A80,69.81,94.97,1,56254,1,1,L,264.3,21.71,1,E,N,46,38.15573,FM
Nominal_area,1,1000000,99A80,69.81,94.97,1,56254,2,1,L,638.8,21.71,1,E,N,46,38.15573,DT
Nominal_area,1,1000000,99A80,69.81,562.54,1,56256,1,1,R,442.1,21.85,1,E,N,46,38.15573,SW
Nominal_area,1,1000000,99A80,69.81,562.54,1,56256,2,1,R,264.3,21.85,1,E,N,46,38.15573,LM
Nominal_area,1,1000000,99A80,69.81,52.59,2,56261,1,1,L,264.3,26.26,2,E,N,54,37.47855,FM
Nominal_area,1,1000000,99A80,69.81,52.59,2,56261,2,1,L,638.8,26.26,2,E,N,54,37.47855,DT
Nominal_area,1,1000000,99A80,69.81,476.19,1,56265,1,1,R,442.1,29.56,1,E,N,54,37.29251,SW
Nominal_area,1,1000000,99A80,69.81,476.19,1,56265,2,0,R,264.3,29.56,1,E,N,54,37.29251,LM
Nominal_area,1,1000000,99A80,69.81,406.78,1,56267,1,1,L,264.3,29.84,1,E,N,54,37.29251,FM
Nominal_area,1,1000000,99A80,69.81,406.78,1,56267,2,0,L,638.8,29.84,1,E,N,54,37.29251,DT
Nominal_area,1,1000000,99A80,69.81,547.46,1,56268,1,1,R,442.1,30.05,1,E,N,54,37.29251,SW
Nominal_area,1,1000000,99A80,69.81,547.46,1,56268,2,1,R,264.3,30.05,1,E,N,54,37.29251,LM
Nominal_area,1,1000000,99A80,69.81,318.28,1,56269,1,1,L,264.3,30.63,1,E,N,61,37.10873,FM
Nominal_area,1,1000000,99A80,69.81,318.28,1,56269,2,1,L,638.8,30.63,1,E,N,61,37.10873,DT
Nominal_area,1,1000000,99A80,69.81,196.83,1,56275,1,1,R,442.1,31.53,1,E,N,61,37.10873,SW
Nominal_area,1,1000000,99A80,69.81,196.83,1,56275,2,1,R,264.3,31.53,1,E,N,61,37.10873,LM
Nominal_area,1,1000000,99A80,69.81,32.97,1,56278,1,1,R,442.1,32.13,1,E,N,61,36.85619,SW
Nominal_area,1,1000000,99A80,69.81,32.97,1,56278,2,1,R,264.3,32.13,1,E,N,61,36.85619,LM
Nominal_area,1,1000000,99A80,69.81,450.3,1,56280,1,1,R,442.1,34.16,1,E,N,61,36.05817,SW
Nominal_area,1,1000000,99A80,69.81,450.3,1,56280,2,1,R,264.3,34.16,1,E,N,61,36.05817,LM
Nominal_area,1,1000000,99A80,69.81,486.39,1,56281,1,1,L,290.7,38.91,1,E,N,61,36.05817,FM
Nominal_area,1,1000000,99A80,69.81,486.39,1,56281,2,1,L,665.2,38.91,1,E,N,61,36.05817,DT
Nominal_area,1,1000000,99A81,46.79,272.87,1,56290,1,0,L,290.7,41.48,1,E,N,78,36.02187,FM
Nominal_area,1,1000000,99A81,46.79,272.87,1,56290,2,1,L,665.2,41.48,1,E,N,78,36.02187,DT
Nominal_area,1,1000000,99A81,46.79,82.8,1,56296,1,1,R,468.5,45.84,1,E,N,78,35.55902,SW
Nominal_area,1,1000000,99A81,46.79,82.8,1,56296,2,0,R,290.7,45.84,1,E,N,78,35.55902,LM
Nominal_area,1,1000000,99A82,64.87,241.69,1,56311,1,1,R,489.6,73.31,1,E,N,51,32.93709,SW
Nominal_area,1,1000000,99A82,64.87,241.69,1,56311,2,1,R,311.8,73.31,1,E,N,51,32.93709,LM
Nominal_area,1,1000000,99A82,64.87,219.28,2,56313,1,1,R,489.6,78.9,2,E,N,66,32.43949,SW
Nominal_area,1,1000000,99A82,64.87,219.28,2,56313,2,1,R,311.8,78.9,2,E,N,66,32.43949,LM
Nominal_area,1,1000000,99A82,64.87,543.06,1,56321,1,1,R,489.6,85.26,1,E,N,66,31.90581,SW
Nominal_area,1,1000000,99A82,64.87,543.06,1,56321,2,0,R,311.8,85.26,1,E,N,66,31.90581,LM
Nominal_area,1,1000000,99A82,64.87,491.62,1,56325,1,1,L,311.8,87.1,1,E,Y,61,31.63695,FM
Nominal_area,1,1000000,99A82,64.87,491.62,1,56325,2,0,L,686.3,87.1,1,E,Y,61,31.63695,DT
Nominal_area,1,1000000,99A82,64.87,143.36,1,56329,1,1,L,311.8,92.25,1,E,Y,61,31.28528,FM
Nominal_area,1,1000000,99A82,64.87,143.36,1,56329,2,1,L,686.3,92.25,1,E,Y,61,31.28528,DT
Nominal_area,1,1000000,99A82,64.87,70.67,1,56333,1,1,L,311.8,95.2,1,E,Y,54,30.89953,FM
Nominal_area,1,1000000,99A82,64.87,70.67,1,56333,2,1,L,686.3,95.2,1,E,Y,54,30.89953,DT
Nominal_area,1,1000000,99A82,64.87,75.66,1,56334,1,1,L,311.8,95.25,1,E,Y,54,30.89953,FM
Nominal_area,1,1000000,99A82,64.87,75.66,1,56334,2,1,L,686.3,95.25,1,E,Y,54,30.89953,DT
Nominal_area,1,1000000,99A82,64.87,329.1,1,56335,1,1,L,311.8,95.65,1,E,Y,54,30.89953,FM
Nominal_area,1,1000000,99A82,64.87,329.1,1,56335,2,1,L,686.3,95.65,1,E,Y,54,30.89953,DT
Nominal_area,1,1000000,99A83,40.05,338.29,2,56343,1,1,L,337.4,115.4,2,E,N,41,28.80533,FM
Nominal_area,1,1000000,99A83,40.05,338.29,2,56343,2,1,L,711.9,115.4,2,E,N,41,28.80533,DT
Nominal_area,1,1000000,99A84,53.81,20.65,1,56346,1,1,L,727.6,19.46,1,G,N,57,47.61814,DT
Nominal_area,1,1000000,99A84,53.81,20.65,1,56346,2,1,L,587.3,19.46,1,G,N,57,47.61814,MF
Nominal_area,1,1000000,99A84,53.81,373.97,1,56348,1,1,R,695.3,22.06,1,G,N,63,47.65727,HZ
Nominal_area,1,1000000,99A84,53.81,373.97,1,56348,2,1,R,517.4,22.06,1,G,N,63,47.65727,YH
Nominal_area,1,1000000,99A84,53.81,115.5,2,56350,1,1,R,695.3,23.16,2,G,N,63,47.73175,HZ
Nominal_area,1,1000000,99A84,53.81,115.5,2,56350,2,1,R,517.4,23.16,2,G,N,63,47.73175,YH
Nominal_area,1,1000000,99A84,53.81,196.67,1,56357,1,1,L,727.6,27.39,1,G,N,52,47.78794,DT
Nominal_area,1,1000000,99A84,53.81,196.67,1,56357,2,1,L,587.3,27.39,1,G,N,52,47.78794,MF
Nominal_area,1,1000000,99A84,53.81,112,1,56358,1,1,R,695.3,35.44,1,G,N,48,47.93493,HZ
Nominal_area,1,1000000,99A84,53.81,112,1,56358,2,1,R,517.4,35.44,1,G,N,48,47.93493,YH
Nominal_area,1,1000000,99A85,54.66,232.17,1,56361,1,1,L,746.7,60.61,1,G,N,38,48.82611,DT
Nominal_area,1,1000000,99A85,54.66,232.17,1,56361,2,1,L,606.4,60.61,1,G,N,38,48.82611,MF
Nominal_area,1,1000000,99A85,54.66,8.27,1,56364,1,1,R,714.4,64.96,1,G,N,38,48.99961,HZ
Nominal_area,1,1000000,99A85,54.66,8.27,1,56364,2,0,R,536.5,64.96,1,G,N,38,48.99961,YH
Nominal_area,1,1000000,99A85,54.66,338.53,1,56366,1,1,R,714.4,65.51,1,G,N,38,49.0805,HZ
Nominal_area,1,1000000,99A85,54.66,338.53,1,56366,2,0,R,536.5,65.51,1,G,N,38,49.0805,YH
Nominal_area,1,1000000,99A85,54.66,149.58,1,56367,1,1,R,714.4,67.33,1,G,N,38,49.0805,HZ
Nominal_area,1,1000000,99A85,54.66,149.58,1,56367,2,1,R,536.5,67.33,1,G,N,38,49.0805,YH
Nominal_area,1,1000000,99A86,47.59,86.8,1,56368,1,0,L,442.2,15.86,1,G,N,63,48.4675,MS
Nominal_area,1,1000000,99A86,47.59,86.8,1,56368,2,1,L,353.1,15.86,1,G,N,63,48.4675,FM
Nominal_area,1,1000000,99A86,47.59,138.2,3,56369,1,1,R,353.1,15.93,3,G,N,63,48.4675,LM
Nominal_area,1,1000000,99A86,47.59,138.2,3,56369,2,1,R,530.9,15.93,3,G,N,63,48.4675,SW
Nominal_area,1,1000000,99A86,47.59,467.42,1,56370,1,1,R,353.1,16.08,1,G,N,63,48.4675,LM
Nominal_area,1,1000000,99A86,47.59,467.42,1,56370,2,0,R,530.9,16.08,1,G,N,63,48.4675,SW
Nominal_area,1,1000000,99A86,47.59,182.94,1,56371,1,0,R,353.1,16.15,1,G,N,63,48.4675,LM
Nominal_area,1,1000000,99A86,47.59,182.94,1,56371,2,1,R,530.9,16.15,1,G,N,63,48.4675,SW
Nominal_area,1,1000000,99A86,47.59,196.84,1,56373,1,1,R,353.1,16.45,1,G,N,63,48.4675,LM
Nominal_area,1,1000000,99A86,47.59,196.84,1,56373,2,1,R,530.9,16.45,1,G,N,63,48.4675,SW
Nominal_area,1,1000000,99A86,47.59,318.2,1,56375,1,1,L,442.2,17.1,1,G,N,63,48.4675,MS
Nominal_area,1,1000000,99A86,47.59,318.2,1,56375,2,0,L,353.1,17.1,1,G,N,63,48.4675,FM
Nominal_area,1,1000000,99A86,47.59,671.68,1,56376,1,0,L,442.2,17.23,1,G,N,63,48.4675,MS
Nominal_area,1,1000000,99A86,47.59,671.68,1,56376,2,1,L,353.1,17.23,1,G,N,63,48.4675,FM
Nominal_area,1,1000000,99A86,47.59,342.32,1,56378,1,1,L,442.2,18.91,1,G,N,63,48.50226,MS
Nominal_area,1,1000000,99A86,47.59,342.32,1,56378,2,1,L,353.1,18.91,1,G,N,63,48.50226,FM
Nominal_area,1,1000000,99A86,47.59,373.97,1,56380,1,1,R,353.1,22.91,1,G,N,52,48.56363,LM
Nominal_area,1,1000000,99A86,47.59,373.97,1,56380,2,0,R,530.9,22.91,1,G,N,52,48.56363,SW
Nominal_area,1,1000000,99A86,47.59,217.42,1,56381,1,1,L,442.2,24.25,1,G,N,52,48.5797,MS
Nominal_area,1,1000000,99A86,47.59,217.42,1,56381,2,1,L,353.1,24.25,1,G,N,52,48.5797,FM
Nominal_area,1,1000000,99A87,39.78,4.31,1,56385,1,0,L,483.3,24.89,1,E,N,99,45.9211,TP
Nominal_area,1,1000000,99A87,39.78,4.31,1,56385,2,1,L,189.8,24.89,1,E,N,99,45.9211,RV
Nominal_area,1,1000000,99A87,39.78,315.39,1,56386,1,0,L,483.3,25.94,1,E,N,91,46.05068,TP
Nominal_area,1,1000000,99A87,39.78,315.39,1,56386,2,1,L,189.8,25.94,1,E,N,91,46.05068,RV
Nominal_area,1,1000000,99A87,39.78,269.73,1,56387,1,0,L,483.3,27.34,1,E,N,91,46.163,TP
Nominal_area,1,1000000,99A87,39.78,269.73,1,56387,2,1,L,189.8,27.34,1,E,N,91,46.163,RV
Nominal_area,1,1000000,99A87,39.78,409.36,2,56388,1,0,L,483.3,29.36,2,E,N,91,46.30341,TP
Nominal_area,1,1000000,99A87,39.78,409.36,2,56388,2,1,L,189.8,29.36,2,E,N,91,46.30341,RV
Nominal_area,1,1000000,99A87,39.78,94.1,1,56389,1,0,L,483.3,29.73,1,E,N,91,46.30341,TP
Nominal_area,1,1000000,99A87,39.78,94.1,1,56389,2,1,L,189.8,29.73,1,E,N,91,46.30341,RV
Nominal_area,1,1000000,99A87,39.78,325.49,1,56390,1,1,L,483.3,37.29,1,E,N,79,46.92421,TP
Nominal_area,1,1000000,99A87,39.78,325.49,1,56390,2,1,L,189.8,37.29,1,E,N,79,46.92421,RV
Nominal_area,1,1000000,99A88,40.08,663.96,2,56393,1,0,L,508.9,63.18,2,E,N,26,48.84175,TP
Nominal_area,1,1000000,99A88,40.08,663.96,2,56393,2,1,L,215.4,63.18,2,E,N,26,48.84175,RV
Nominal_area,1,1000000,99A88,40.08,94.62,1,56394,1,1,L,508.9,69.13,1,E,N,23,49.25089,TP
Nominal_area,1,1000000,99A88,40.08,94.62,1,56394,2,1,L,215.4,69.13,1,E,N,23,49.25089,RV
Nominal_area,1,1000000,99A88,40.08,218.7,1,56397,1,1,L,508.9,70.76,1,E,N,23,49.34529,TP
Nominal_area,1,1000000,99A88,40.08,218.7,1,56397,2,0,L,215.4,70.76,1,E,N,23,49.34529,RV
Nominal_area,1,1000000,99A88,40.08,365.25,2,56399,1,0,L,508.9,71.14,2,E,N,23,49.43766,TP
Nominal_area,1,1000000,99A88,40.08,365.25,2,56399,2,1,L,215.4,71.14,2,E,N,23,49.43766,RV
Nominal_area,1,1000000,99A88,40.08,130.65,1,56400,1,1,L,508.9,71.36,1,E,N,23,49.43766,TP
Nominal_area,1,1000000,99A88,40.08,130.65,1,56400,2,1,L,215.4,71.36,1,E,N,23,49.43766,RV
Nominal_area,1,1000000,99A88,40.08,84.73,1,56401,1,0,L,508.9,72.19,1,E,N,23,49.43766,TP
Nominal_area,1,1000000,99A88,40.08,84.73,1,56401,2,1,L,215.4,72.19,1,E,N,23,49.43766,RV
Nominal_area,1,1000000,99A88,40.08,336.93,1,56402,1,1,L,508.9,72.26,1,E,N,23,49.43766,TP
Nominal_area,1,1000000,99A88,40.08,336.93,1,56402,2,1,L,215.4,72.26,1,E,N,23,49.43766,RV
Nominal_area,1,1000000,99A88,40.08,512.2,1,56403,1,0,L,508.9,73.01,1,E,N,23,49.55352,TP
Nominal_area,1,1000000,99A88,40.08,512.2,1,56403,2,1,L,215.4,73.01,1,E,N,23,49.55352,RV
Nominal_area,1,1000000,99A88,40.08,311.51,1,56404,1,0,L,508.9,73.24,1,E,N,23,49.55352,TP
Nominal_area,1,1000000,99A88,40.08,311.51,1,56404,2,1,L,215.4,73.24,1,E,N,23,49.55352,RV
Nominal_area,1,1000000,99A88,40.08,165.03,2,56405,1,0,L,508.9,74,2,E,N,23,49.55352,TP
Nominal_area,1,1000000,99A88,40.08,165.03,2,56405,2,1,L,215.4,74,2,E,N,23,49.55352,RV
Nominal_area,1,1000000,99A88,40.08,204.43,1,56406,1,1,L,508.9,74.13,1,E,N,23,49.55352,TP
Nominal_area,1,1000000,99A88,40.08,204.43,1,56406,2,1,L,215.4,74.13,1,E,N,23,49.55352,RV
Nominal_area,1,1000000,99A88,40.08,332.43,2,56407,1,0,L,508.9,74.28,2,E,N,23,49.55352,TP
Nominal_area,1,1000000,99A88,40.08,332.43,2,56407,2,1,L,215.4,74.28,2,E,N,23,49.55352,RV
Nominal_area,1,1000000,99A88,40.08,507.05,1,56408,1,0,L,508.9,74.64,1,E,N,23,49.6388,TP
Nominal_area,1,1000000,99A88,40.08,507.05,1,56408,2,1,L,215.4,74.64,1,E,N,23,49.6388,RV
Nominal_area,1,1000000,99A88,40.08,21.19,3,56409,1,1,L,508.9,74.66,3,E,N,23,49.6388,TP
Nominal_area,1,1000000,99A88,40.08,21.19,3,56409,2,0,L,215.4,74.66,3,E,N,23,49.6388,RV
Nominal_area,1,1000000,99A88,40.08,340.38,1,56410,1,0,L,508.9,75.18,1,E,N,23,49.6388,TP
Nominal_area,1,1000000,99A88,40.08,340.38,1,56410,2,1,L,215.4,75.18,1,E,N,23,49.6388,RV
Nominal_area,1,1000000,99A88,40.08,107.46,2,56411,1,1,L,508.9,75.33,2,E,N,23,49.6388,TP
Nominal_area,1,1000000,99A88,40.08,107.46,2,56411,2,0,L,215.4,75.33,2,E,N,23,49.6388,RV
Nominal_area,1,1000000,99A89,10.21,325.45,1,56412,1,0,L,508.9,75.88,1,E,N,22,49.72831,TP
Nominal_area,1,1000000,99A89,10.21,325.45,1,56412,2,1,L,215.4,75.88,1,E,N,22,49.72831,RV
Nominal_area,1,1000000,99A89,10.21,361.24,1,56413,1,0,L,508.9,75.93,1,E,N,22,49.72831,TP
Nominal_area,1,1000000,99A89,10.21,361.24,1,56413,2,1,L,215.4,75.93,1,E,N,22,49.72831,RV
Nominal_area,1,1000000,99A89,10.21,14.69,1,56415,1,0,L,508.9,76.26,1,E,N,22,49.72831,TP
Nominal_area,1,1000000,99A89,10.21,14.69,1,56415,2,1,L,215.4,76.26,1,E,N,22,49.72831,RV
Nominal_area,1,1000000,99A89,10.21,39.93,1,56416,1,1,L,534.2,79.06,1,E,N,22,49.72831,TP
Nominal_area,1,1000000,99A89,10.21,39.93,1,56416,2,0,L,240.7,79.06,1,E,N,22,49.72831,RV
Nominal_area,1,1000000,99A89,10.21,109.69,1,56417,1,0,L,534.2,79.09,1,E,N,22,49.72831,TP
Nominal_area,1,1000000,99A89,10.21,109.69,1,56417,2,1,L,240.7,79.09,1,E,N,22,49.72831,RV
Nominal_area,1,1000000,99A89,10.21,194.48,2,56418,1,0,L,534.2,79.13,2,E,N,22,49.72831,TP
Nominal_area,1,1000000,99A89,10.21,194.48,2,56418,2,1,L,240.7,79.13,2,E,N,22,49.72831,RV
Nominal_area,1,1000000,99A89,10.21,220.42,1,56420,1,0,L,534.2,79.56,1,E,N,22,49.72831,TP
Nominal_area,1,1000000,99A89,10.21,220.42,1,56420,2,1,L,240.7,79.56,1,E,N,22,49.72831,RV
Nominal_area,1,1000000,99A90,34.76,333.14,1,56421,1,0,L,539.6,92.99,1,G,Y,6,50.5684,TP
Nominal_area,1,1000000,99A90,34.76,333.14,1,56421,2,1,L,246.1,92.99,1,G,Y,6,50.5684,RV
Nominal_area,1,1000000,99A90,34.76,370.46,1,56422,1,0,L,539.6,93.19,1,G,Y,6,50.5684,TP
Nominal_area,1,1000000,99A90,34.76,370.46,1,56422,2,1,L,246.1,93.19,1,G,Y,6,50.5684,RV
Nominal_area,1,1000000,99A90,34.76,225.27,1.5,56423,1,1,L,539.6,93.64,2,G,Y,6,50.5684,TP
Nominal_area,1,1000000,99A90,34.76,225.27,1.5,56423,2,1,L,246.1,93.64,2,G,Y,6,50.5684,RV
Nominal_area,1,1000000,99A90,34.76,329.15,1,56424,1,1,L,539.6,94.91,1,G,Y,6,50.56096,TP
Nominal_area,1,1000000,99A90,34.76,329.15,1,56424,2,1,L,246.1,94.91,1,G,Y,6,50.56096,RV
Nominal_area,1,1000000,99A90,34.76,10.64,1,56426,1,1,L,539.6,97.99,1,G,Y,6,50.54879,TP
Nominal_area,1,1000000,99A90,34.76,10.64,1,56426,2,1,L,246.1,97.99,1,G,Y,6,50.54879,RV
Nominal_area,1,1000000,99A90,34.76,5.33,2,56427,1,1,L,539.6,98.16,2,G,Y,6,50.54879,TP
Nominal_area,1,1000000,99A90,34.76,5.33,2,56427,2,1,L,246.1,98.16,2,G,Y,6,50.54879,RV
Nominal_area,1,1000000,99A90,34.76,49.95,1,56430,1,1,L,539.6,98.43,1,G,Y,6,50.54879,TP
Nominal_area,1,1000000,99A90,34.76,49.95,1,56430,2,0,L,246.1,98.43,1,G,Y,6,50.54879,RV
Nominal_area,1,1000000,99A90,34.76,354.8,1,56432,1,0,L,539.6,100.18,1,G,Y,22,50.52108,TP
Nominal_area,1,1000000,99A90,34.76,354.8,1,56432,2,1,L,246.1,100.18,1,G,Y,22,50.52108,RV
Nominal_area,1,1000000,99A90,34.76,275.47,1,56434,1,1,L,539.6,100.84,1,G,Y,22,50.52108,TP
Nominal_area,1,1000000,99A90,34.76,275.47,1,56434,2,1,L,246.1,100.84,1,G,Y,22,50.52108,RV
Nominal_area,1,1000000,99A90,34.76,68.52,1,56435,1,1,L,539.6,101.71,1,G,Y,22,50.50539,TP
Nominal_area,1,1000000,99A90,34.76,68.52,1,56435,2,1,L,246.1,101.71,1,G,Y,22,50.50539,RV
Nominal_area,1,1000000,99A90,34.76,231.08,1,56436,1,0,L,539.6,103.79,1,G,Y,22,50.47354,TP
Nominal_area,1,1000000,99A90,34.76,231.08,1,56436,2,1,L,246.1,103.79,1,G,Y,22,50.47354,RV
Nominal_area,1,1000000,99A90,34.76,187.48,1,56437,1,1,L,539.6,104.19,1,G,Y,22,50.47354,TP
Nominal_area,1,1000000,99A90,34.76,187.48,1,56437,2,1,L,246.1,104.19,1,G,Y,22,50.47354,RV
Nominal_area,1,1000000,99A90,34.76,321.97,2,56438,1,0,L,539.6,105.06,2,G,Y,22,50.47354,TP
Nominal_area,1,1000000,99A90,34.76,321.97,2,56438,2,1,L,246.1,105.06,2,G,Y,22,50.47354,RV
Nominal_area,1,1000000,99A90,34.76,459.85,1,56439,1,0,L,539.6,105.13,1,G,Y,22,50.47354,TP
Nominal_area,1,1000000,99A90,34.76,459.85,1,56439,2,1,L,246.1,105.13,1,G,Y,22,50.47354,RV
Nominal_area,1,1000000,99A90,34.76,496.76,1,56440,1,0,L,539.6,105.34,1,G,Y,22,50.47354,TP
Nominal_area,1,1000000,99A90,34.76,496.76,1,56440,2,1,L,246.1,105.34,1,G,Y,22,50.47354,RV
Nominal_area,1,1000000,99A90,34.76,272.4,2,56443,1,0,L,539.6,106.43,2,G,Y,22,50.4445,TP
