x,y,Depth,SST,NPP,DistToCAS,EKE,off.set,LinkID
-212015.3819,68253.9925,2424.8784,26.2622,262.4937,26921.3359,0.0602,1e+08,2783
-202015.3819,68253.9925,2695.9585,26.4077,270.5701,19704.043,0.0668,1e+08,2784
-192015.3819,68253.9925,2885.0576,26.4688,291.0194,13967.6143,0.0734,1e+08,2785
-182015.3819,68253.9925,2967.8752,26.5215,307.1279,9510.2451,0.0785,1e+08,2786
-172015.3819,68253.9925,3035.2563,26.5424,304.9292,7172.2378,0.0833,1e+08,2787
-162015.3819,68253.9925,3154.7722,26.5483,269.0757,2978.6555,0.0766,1e+08,2788
-152015.3819,68253.9925,3316.1013,26.5111,252.8787,2448.21,0.0693,1e+08,2789
-142015.3819,68253.9925,3297.5972,26.4471,252.5181,3077.4749,0.0727,1e+08,2790
-132015.3819,68253.9925,3406.7703,26.3502,264.6286,934.7658,0.0816,1e+08,2791
-122015.3819,68253.9925,3470.1401,26.2636,262.2076,3870.9331,0.0902,1e+08,2792
-112015.3819,68253.9925,3535.9426,26.1833,260.1992,4938.3848,0.0982,1e+08,2793
-102015.3819,68253.9925,3614.4871,26.1321,262.0835,1301.2249,0.1056,1e+08,2794
-92015.3819,68253.9925,3731.2136,26.0888,278.586,670.6294,0.1088,1e+08,2795
-82015.3819,68253.9925,3774.6467,26.0286,273.7592,4555.5425,0.1121,1e+08,2796
-72015.3819,68253.9925,3764.1428,25.9673,265.9814,12667.3486,0.0892,1e+08,2797
-62015.3819,68253.9925,3839.8103,25.9078,296.5064,20821.0723,0.0596,1e+08,2798
-52015.3819,68253.9925,3958.3645,25.8541,319.453,21075.1465,0.0412,1e+08,2799
-42015.3819,68253.9925,4072.8047,25.8158,283.4935,16227.3965,0.0336,1e+08,2800
-32015.3819,68253.9925,4193.3188,25.7818,259.029,12179.002,0.0281,1e+08,2801
-22015.3819,68253.9925,4287.9497,25.7529,252.726,7702.0405,0.0295,1e+08,2802
-12015.3819,68253.9925,4387.9575,25.7384,292.7976,10989.9502,0.031,1e+08,2803
-2015.3819,68253.9925,4462.9434,25.7323,297.6623,19265.1348,0.0377,1e+08,2804
7984.6181,68253.9925,4508.8823,25.7623,296.8094,28661.4082,0.0448,1e+08,2805
17984.6181,68253.9925,4508.7632,25.8014,305.2118,38292.8164,0.0436,1e+08,2806
27984.6181,68253.9925,4493.4956,25.8758,311.2541,46257.6836,0.0382,1e+08,2807
37984.6181,68253.9925,4499.8408,25.9509,297.8533,50031.2695,0.0307,1e+08,2808
47984.6181,68253.9925,4515.0913,26.0225,269.5564,52971.2617,0.0196,1e+08,2809
57984.6181,68253.9925,4527.5908,26.0807,276.502,57341.0039,0.0094,1e+08,2810
67984.6181,68253.9925,4520.7656,26.1091,292.2514,63138.9141,0.0098,1e+08,2811
77984.6181,68253.9925,4484.6152,26.1162,303.838,69821.4766,0.0102,1e+08,2812
87984.6181,68253.9925,4447.5723,26.1003,310.1323,77129.9609,0.0187,1e+08,2813
97984.6181,68253.9925,4418.501,26.0509,315.8562,84947.7188,0.0293,1e+08,2814
107984.6181,68253.9925,4429.5073,25.9833,317.665,93225.9141,0.0664,1e+08,2815
117984.6181,68253.9925,4463.4805,25.9021,325.95,101697.8906,0.1297,1e+08,2816
127984.6181,68253.9925,4488.5381,25.819,306.8007,108724.8984,0.1885,1e+08,2817
-272015.3819,58253.9925,46.5015,25.5394,910.5477,80621.625,0.0282,1e+08,2818
-262015.3819,58253.9925,69.1736,25.8167,860.0936,70788.2812,0.0438,1e+08,2819
-252015.3819,58253.9925,144.796,26.0186,512.7133,61016.5,0.0642,1e+08,2820
-242015.3819,58253.9925,272.8082,26.1286,455.828,51330.3477,0.0841,1e+08,2821
-232015.3819,58253.9925,1329.6067,26.231,288.7188,41784.7773,0.0808,1e+08,2822
-222015.3819,58253.9925,2422.0737,26.3328,278.6517,32492.4746,0.0744,1e+08,2823
-212015.3819,58253.9925,2684.1592,26.4216,284.51,23873.8711,0.0654,1e+08,2824
-202015.3819,58253.9925,2899.0269,26.5081,320.833,16795.2441,0.0546,1e+08,2825
-192015.3819,58253.9925,2949.2559,26.5106,316.7842,12518.4141,0.0499,1e+08,2826
-182015.3819,58253.9925,3006.8757,26.5091,313.9238,7464.9087,0.0609,1e+08,2827
-172015.3819,58253.9925,3146.0129,26.4981,297.9411,5716.3564,0.0718,1e+08,2828
-162015.3819,58253.9925,3208.8962,26.4794,256.7913,5918.9834,0.0684,1e+08,2829
-152015.3819,58253.9925,3366.5488,26.4398,247.486,1972.9907,0.0647,1e+08,2830
-142015.3819,58253.9925,3404.9109,26.3763,262.579,4072.5393,0.065,1e+08,2831
-132015.3819,58253.9925,3447.8186,26.284,268.1695,3062.9138,0.0674,1e+08,2832
-122015.3819,58253.9925,3550.7654,26.2017,244.2244,1129.7172,0.0722,1e+08,2833
-112015.3819,58253.9925,3626.5603,26.1254,252.9938,4341.627,0.0805,1e+08,2834
-102015.3819,58253.9925,3691.4114,26.0773,274.847,5660.751,0.0877,1e+08,2835
-92015.3819,58253.9925,3774.4719,26.0367,279.4411,2084.3118,0.0859,1e+08,2836
-82015.3819,58253.9925,3897.8643,25.993,272.4821,1914.9913,0.0842,1e+08,2837
-72015.3819,58253.9925,3886.751,25.9469,261.9219,7477.1689,0.065,1e+08,2838
-62015.3819,58253.9925,3898.0601,25.8891,311.2201,15346.7227,0.0415,1e+08,2839
-52015.3819,58253.9925,3989.4216,25.8332,319.7396,22186.9902,0.0287,1e+08,2840
-42015.3819,58253.9925,4093.2222,25.7821,257.5634,23930.9141,0.026,1e+08,2841
-32015.3819,58253.9925,4192.6001,25.738,246.647,20629.2891,0.0235,1e+08,2842
-22015.3819,58253.9925,4284.3662,25.702,258.2123,17279.1953,0.0219,1e+08,2843
-12015.3819,58253.9925,4365.1123,25.6906,287.6648,19121.5508,0.0203,1e+08,2844
-2015.3819,58253.9925,4468.1367,25.6937,306.7775,24887.377,0.025,1e+08,2845
7984.6181,58253.9925,4524.3184,25.7265,304.4658,32196.8672,0.0301,1e+08,2846
17984.6181,58253.9925,4546.6436,25.7669,298.7185,37763.7695,0.032,1e+08,2847
27984.6181,58253.9925,4552.1968,25.8315,292.8302,39121.9805,0.0322,1e+08,2848
37984.6181,58253.9925,4534.7827,25.8959,281.7816,40485.8164,0.0287,1e+08,2849
47984.6181,58253.9925,4538.4121,25.9537,266.197,43900.2852,0.0187,1e+08,2850
57984.6181,58253.9925,4547.7954,26.0016,271.8798,49106.7852,0.0095,1e+08,2851
67984.6181,58253.9925,4527.3618,26.0265,309.9339,55727.9375,0.0111,1e+08,2852
77984.6181,58253.9925,4476.2124,26.0371,313.7653,63122.375,0.0126,1e+08,2853
87984.6181,58253.9925,4439.5132,26.0316,299.3415,71097.9297,0.0166,1e+08,2854
97984.6181,58253.9925,4480.2393,25.996,311.0742,79520.4688,0.0211,1e+08,2855
107984.6181,58253.9925,4498.2837,25.9429,318.9256,88306.0391,0.0531,1e+08,2856
117984.6181,58253.9925,4526.3477,25.8772,325.8459,97315.1016,0.1133,1e+08,2857
-272015.3819,48253.9925,57.946,25.9281,702.022,79618.5391,0.0454,1e+08,2858
-262015.3819,48253.9925,130.0455,26.1778,604.6586,69646.0391,0.07,1e+08,2859
-252015.3819,48253.9925,236.8416,26.3414,387.219,59684.0156,0.0981,1e+08,2860
-242015.3819,48253.9925,723.8088,26.4146,320.5581,49736.9023,0.1256,1e+08,2861
-232015.3819,48253.9925,2369.8447,26.4797,286.8128,39815.0703,0.1123,1e+08,2862
-222015.3819,48253.9925,2701.0303,26.5447,303.4863,29941.4141,0.094,1e+08,2863
-212015.3819,48253.9925,2865.4822,26.5784,338.0025,20218.3223,0.0699,1e+08,2864
-202015.3819,48253.9925,2974.7146,26.606,374.1611,11033.5693,0.0417,1e+08,2865
-192015.3819,48253.9925,3007.0276,26.5501,337.6561,5175.9702,0.0267,1e+08,2866
-182015.3819,48253.9925,3060.9351,26.4954,309.2671,4559.0029,0.0437,1e+08,2867
-172015.3819,48253.9925,3167.8667,26.4526,265.0818,3073.8628,0.0604,1e+08,2868
-162015.3819,48253.9925,3309.2708,26.4105,247.8258,4100.6533,0.0604,1e+08,2869
-152015.3819,48253.9925,3407.3625,26.3685,251.0499,3069.9773,0.0601,1e+08,2870
-142015.3819,48253.9925,3516.9172,26.3052,267.8101,2719.0645,0.0571,1e+08,2871
-132015.3819,48253.9925,3517.1077,26.2179,262.6574,6650.6499,0.053,1e+08,2872
-122015.3819,48253.9925,3598.3362,26.1408,258.6914,2653.0876,0.0542,1e+08,2873
-112015.3819,48253.9925,3705.2095,26.0695,283.5741,1201.6272,0.0628,1e+08,2874
-102015.3819,48253.9925,3761.4304,26.0249,301.2992,4202.3945,0.0696,1e+08,2875
-92015.3819,48253.9925,3837.0891,25.9868,293.856,5745.061,0.0628,1e+08,2876
-82015.3819,48253.9925,3915.2678,25.9597,264.3882,2285.498,0.0562,1e+08,2877
-72015.3819,48253.9925,4018.4487,25.9288,271.0258,2875.1931,0.041,1e+08,2878
-62015.3819,48253.9925,3989.1621,25.8735,291.3968,9837.0293,0.0235,1e+08,2879
-52015.3819,48253.9925,4025.5781,25.815,273.9832,18602.0508,0.0163,1e+08,2880
-42015.3819,48253.9925,4138.1079,25.7493,241.7081,26180.4375,0.0184,1e+08,2881
-32015.3819,48253.9925,4222.6689,25.6928,240.9706,28415.25,0.0189,1e+08,2882
-22015.3819,48253.9925,4305.5415,25.6471,257.0188,27161.9727,0.0142,1e+08,2883
-12015.3819,48253.9925,4378.04,25.6384,296.9097,28358.2871,0.0095,1e+08,2884
-2015.3819,48253.9925,4430.7827,25.6513,302.6565,31523.4375,0.0123,1e+08,2885
7984.6181,48253.9925,4525.2378,25.688,284.8306,32562.2246,0.0154,1e+08,2886
17984.6181,48253.9925,4570.7397,25.7307,266.3943,30368.7344,0.0203,1e+08,2887
27984.6181,48253.9925,4598.4487,25.7835,267.123,29277.5176,0.0261,1e+08,2888
37984.6181,48253.9925,4565.0156,25.8353,270.513,30963.2148,0.0267,1e+08,2889
47984.6181,48253.9925,4525.6729,25.8783,266.001,35317.0508,0.0177,1e+08,2890
57984.6181,48253.9925,4559.4927,25.9152,276.6081,41583.8359,0.0096,1e+08,2891
67984.6181,48253.9925,4503.8271,25.9377,285.7421,49108.5312,0.0123,1e+08,2892
77984.6181,48253.9925,4464.1543,25.9529,281.3299,57316.6484,0.015,1e+08,2893
87984.6181,48253.9925,4514.6855,25.9596,281.5698,65999.6016,0.0145,1e+08,2894
97984.6181,48253.9925,4559.5459,25.9384,290.0029,75004.7578,0.0131,1e+08,2895
107984.6181,48253.9925,4575.019,25.9001,312.1906,84256.75,0.0399,1e+08,2896
-282015.3819,38253.9925,55.3088,25.7694,528.7697,89657.5156,0.0311,1e+08,2897
-272015.3819,38253.9925,90.2187,26.1101,535.3014,79686.7344,0.0686,1e+08,2898
-262015.3819,38253.9925,222.5394,26.3058,393.392,69723.9062,0.1008,1e+08,2899
-252015.3819,38253.9925,436.9094,26.4338,308.74,59775.2852,0.1154,1e+08,2900
-242015.3819,38253.9925,1443.6675,26.4941,285.6562,49846.8789,0.1315,1e+08,2901
-232015.3819,38253.9925,2588.158,26.536,332.6882,39952.8203,0.1174,1e+08,2902
-222015.3819,38253.9925,2826.9851,26.5701,299.43,30124.4395,0.0994,1e+08,2903
-212015.3819,38253.9925,2998.7646,26.5728,297.6125,20502.2656,0.0719,1e+08,2904
-202015.3819,38253.9925,3065.0823,26.5698,303.3417,11404.9814,0.0383,1e+08,2905
-192015.3819,38253.9925,3102.1548,26.4933,277.798,4077.8052,0.0201,1e+08,2906
-182015.3819,38253.9925,3158.2227,26.4208,264.0656,1558.0814,0.0372,1e+08,2907
-172015.3819,38253.9925,3236.5305,26.3692,245.5216,3687.4233,0.0542,1e+08,2908
-162015.3819,38253.9925,3359.2317,26.3232,240.8999,2724.9626,0.0623,1e+08,2909
-152015.3819,38253.9925,3501.9568,26.2888,251.8827,2106.2288,0.0701,1e+08,2910
-142015.3819,38253.9925,3631.4949,26.2355,261.8273,1582.7773,0.0628,1e+08,2911
-132015.3819,38253.9925,3622.5972,26.1623,259.7925,7607.04,0.05,1e+08,2912
-122015.3819,38253.9925,3668.4993,26.0968,277.1252,7587.2529,0.0445,1e+08,2913
-112015.3819,38253.9925,3753.7422,26.0354,305.4934,2864.8748,0.0486,1e+08,2914
-102015.3819,38253.9925,3866.4902,26.0058,291.7703,822.2474,0.0514,1e+08,2915
-92015.3819,38253.9925,3912.3269,25.9829,281.2441,4275.8008,0.0428,1e+08,2916
-82015.3819,38253.9925,3995.5974,25.9543,271.0667,4261.0361,0.0341,1e+08,2917
-72015.3819,38253.9925,4100.6445,25.9211,289.2338,1094.8947,0.0253,1e+08,2918
-62015.3819,38253.9925,4113.938,25.8588,275.8018,5444.3442,0.0163,1e+08,2919
-52015.3819,38253.9925,4098.6206,25.7918,242.8186,14162.4854,0.0145,1e+08,2920
-42015.3819,38253.9925,4175.2993,25.7146,239.8501,22688.5332,0.0191,1e+08,2921
-32015.3819,38253.9925,4273.2539,25.6506,248.0356,30005.8242,0.0209,1e+08,2922
-22015.3819,38253.9925,4349.5166,25.6015,264.1209,34473.0039,0.0141,1e+08,2923
-12015.3819,38253.9925,4406.085,25.5908,281.5264,36156.5703,0.0072,1e+08,2924
-2015.3819,38253.9925,4445.2339,25.6022,274.4682,32906.2227,0.009,1e+08,2925
7984.6181,38253.9925,4493.6094,25.6431,262.268,26653.3984,0.0112,1e+08,2926
17984.6181,38253.9925,4596.2168,25.6915,254.639,21054.4766,0.0172,1e+08,2927
27984.6181,38253.9925,4627.9268,25.7357,255.6606,19408.2246,0.0252,1e+08,2928
37984.6181,38253.9925,4617.6279,25.7776,270.1848,21830.6211,0.0273,1e+08,2929
47984.6181,38253.9925,4597.3521,25.8043,271.6061,27566.2363,0.0187,1e+08,2930
57984.6181,38253.9925,4540.6016,25.8294,278.2447,35099.7656,0.0111,1e+08,2931
67984.6181,38253.9925,4494.4062,25.8511,278.1046,43671.9688,0.0165,1e+08,2932
77984.6181,38253.9925,4539.1631,25.87,274.0234,52720.3242,0.022,1e+08,2933
87984.6181,38253.9925,4571.9512,25.8857,288.6744,62051.3828,0.0178,1e+08,2934
97984.6181,38253.9925,4651.771,25.8774,289.7425,71560.4609,0.0106,1e+08,2935
107984.6181,38253.9925,4650.3779,25.8537,291.2901,81199.2734,0.0301,1e+08,2936
-292015.3819,28253.9925,42.6344,25.812,424.8243,100605.1562,0.0126,1e+08,2937
-282015.3819,28253.9925,90.6168,26.0701,414.8177,90736.1328,0.0425,1e+08,2938
-272015.3819,28253.9925,215.9336,26.289,413.1232,80897.9062,0.0944,1e+08,2939
-262015.3819,28253.9925,331.8363,26.4308,291.8523,71102.5156,0.1322,1e+08,2940
-252015.3819,28253.9925,772.8046,26.5194,282.1681,61382.3594,0.1245,1e+08,2941
-242015.3819,28253.9925,1702.663,26.5602,277.3528,51766.5469,0.1182,1e+08,2942
-232015.3819,28253.9925,2675.9253,26.5715,272.7885,42321.3438,0.1077,1e+08,2943
-222015.3819,28253.9925,2902.7158,26.5714,251.4732,33178.0391,0.0963,1e+08,2944
-212015.3819,28253.9925,3009.1868,26.5431,260.0731,24675.4512,0.0729,1e+08,2945
-202015.3819,28253.9925,3105.5195,26.5098,266.5771,16957.1367,0.0423,1e+08,2946
-192015.3819,28253.9925,3208.8865,26.4183,241.304,10209.1836,0.026,1e+08,2947
-182015.3819,28253.9925,3233.5388,26.3335,246.7433,3178.9048,0.0392,1e+08,2948
-172015.3819,28253.9925,3349.7781,26.277,241.4416,1357.3579,0.0529,1e+08,2949
-162015.3819,28253.9925,3420.7739,26.2315,243.5857,3491.626,0.0739,1e+08,2950
-152015.3819,28253.9925,3529.9128,26.2069,247.7417,2164.0862,0.0945,1e+08,2951
-142015.3819,28253.9925,3677.5103,26.1666,256.7186,425.2513,0.0829,1e+08,2952
-132015.3819,28253.9925,3761.2312,26.1105,251.1015,3479.4465,0.0598,1e+08,2953
-122015.3819,28253.9925,3758.7217,26.0592,277.2882,8428.9893,0.0444,1e+08,2954
-112015.3819,28253.9925,3823.6384,26.01,287.0369,7941.1338,0.0387,1e+08,2955
-102015.3819,28253.9925,3914.1694,26.0012,265.4871,2340.0325,0.0333,1e+08,2956
-92015.3819,28253.9925,4014.2617,26.0003,264.2615,1121.4666,0.0272,1e+08,2957
-82015.3819,28253.9925,4047.252,25.9624,269.5888,4199.9204,0.0211,1e+08,2958
-72015.3819,28253.9925,4142.9111,25.9188,271.0479,2325.3645,0.0236,1e+08,2959
-62015.3819,28253.9925,4221.1851,25.8443,248.7707,1678.9833,0.0274,1e+08,2960
-52015.3819,28253.9925,4226.6602,25.7659,242.1542,9104.6172,0.0307,1e+08,2961
-42015.3819,28253.9925,4224.2979,25.6789,250.4369,17018.877,0.0336,1e+08,2962
-32015.3819,28253.9925,4305.4087,25.6099,255.583,23906.5898,0.034,1e+08,2963
-22015.3819,28253.9925,4378.8701,25.5609,260.2826,30892.0098,0.0263,1e+08,2964
-12015.3819,28253.9925,4432.3496,25.5457,269.2479,34717.625,0.0186,1e+08,2965
-2015.3819,28253.9925,4474.8066,25.5498,257.5532,28427.7676,0.0211,1e+08,2966
7984.6181,28253.9925,4540.2495,25.595,255.3952,20031.3516,0.0241,1e+08,2967
17984.6181,28253.9925,4654.7451,25.6506,259.4804,12627.6748,0.0281,1e+08,2968
27984.6181,28253.9925,4673.6543,25.6881,273.2741,9829.2314,0.0324,1e+08,2969
37984.6181,28253.9925,4635.7212,25.7214,285.3652,13721.6191,0.032,1e+08,2970
47984.6181,28253.9925,4594.9238,25.7309,275.0033,21451.1758,0.0227,1e+08,2971
57984.6181,28253.9925,4498.0088,25.7438,279.7956,30476.3125,0.0146,1e+08,2972
67984.6181,28253.9925,4564.1313,25.7655,276.7993,40013.9922,0.0253,1e+08,2973
77984.6181,28253.9925,4622.0615,25.7877,273.631,49725.2812,0.036,1e+08,2974
87984.6181,28253.9925,4672.2495,25.8107,281.2876,59529.8359,0.029,1e+08,2975
97984.6181,28253.9925,4712.5151,25.8146,288.5036,69389.7734,0.0164,1e+08,2976
-302015.3819,18253.9925,41.37,25.8624,444.1496,112503.4453,0.0085,1e+08,2977
-292015.3819,18253.9925,83.8924,26.0444,406.0504,102806.0156,0.0155,1e+08,2978
-282015.3819,18253.9925,207.8806,26.2357,372.3741,93170.25,0.055,1e+08,2979
-272015.3819,18253.9925,344.1208,26.3958,322.2844,83615.8281,0.1211,1e+08,2980
-262015.3819,18253.9925,515.2928,26.5056,297.215,74172.2656,0.1623,1e+08,2981
-252015.3819,18253.9925,974.4254,26.5689,269.8807,64916.5664,0.1324,1e+08,2982
-242015.3819,18253.9925,2036.4854,26.5952,242.3991,55906.8203,0.1038,1e+08,2983
-232015.3819,18253.9925,2824.7131,26.5789,235.7092,47235.6797,0.0983,1e+08,2984
-222015.3819,18253.9925,2938.3242,26.5469,243.4681,39007.6484,0.0934,1e+08,2985
-212015.3819,18253.9925,3015.1599,26.4887,267.9416,31413.5547,0.0739,1e+08,2986
-202015.3819,18253.9925,3127.3589,26.4261,255.6134,24337.5488,0.0464,1e+08,2987
-192015.3819,18253.9925,3233.7588,26.3253,248.8054,17184.3652,0.0316,1e+08,2988
-182015.3819,18253.9925,3339.2463,26.2339,251.9345,10131.1533,0.0412,1e+08,2989
-172015.3819,18253.9925,3433.593,26.1801,238.4683,4108.876,0.052,1e+08,2990
-162015.3819,18253.9925,3541.7986,26.1392,245.5267,2385.6431,0.0858,1e+08,2991
-152015.3819,18253.9925,3591.2598,26.1216,249.9499,4496.5537,0.1193,1e+08,2992
-142015.3819,18253.9925,3702.0972,26.0946,262.4765,2971.2419,0.1026,1e+08,2993
-132015.3819,18253.9925,3801.2954,26.0584,251.1503,1092.1071,0.0693,1e+08,2994
-122015.3819,18253.9925,3886.9253,26.0235,272.1593,2706.7114,0.0441,1e+08,2995
-112015.3819,18253.9925,3913.3733,25.989,277.6932,6397.3179,0.0287,1e+08,2996
-102015.3819,18253.9925,3987.6367,25.9917,259.8966,7112.8198,0.0152,1e+08,2997
-92015.3819,18253.9925,4085.3101,26.0017,254.1393,2590.082,0.0118,1e+08,2998
-82015.3819,18253.9925,4157.624,25.9543,258.5391,2040.0331,0.0082,1e+08,2999
-72015.3819,18253.9925,4199.9888,25.9017,249.2496,4177.5254,0.022,1e+08,3000
-62015.3819,18253.9925,4269.5845,25.8204,244.5761,1742.071,0.0387,1e+08,3001
-52015.3819,18253.9925,4332.4355,25.7347,257.0918,3820.5801,0.0469,1e+08,3002
-42015.3819,18253.9925,4328.3296,25.6402,270.1854,9573.2842,0.0482,1e+08,3003
-32015.3819,18253.9925,4345.1675,25.5689,256.8465,16472.7988,0.047,1e+08,3004
-22015.3819,18253.9925,4415.1509,25.523,254.9571,23966.4473,0.0385,1e+08,3005
-12015.3819,18253.9925,4461.4585,25.5078,257.9698,28841.7168,0.03,1e+08,3006
-2015.3819,18253.9925,4507.3032,25.5098,252.9748,23318.7402,0.0332,1e+08,3007
7984.6181,18253.9925,4577.9272,25.5546,257.9375,14619.6592,0.037,1e+08,3008
17984.6181,18253.9925,4660.6299,25.6101,268.2046,6198.8394,0.0389,1e+08,3009
27984.6181,18253.9925,4695.1104,25.6384,283.3045,3424.6445,0.0397,1e+08,3010
37984.6181,18253.9925,4661.2744,25.662,286.5403,9728.8271,0.0368,1e+08,3011
47984.6181,18253.9925,4542.4873,25.6586,276.6939,19090.3164,0.0267,1e+08,3012
57984.6181,18253.9925,4553.2705,25.6622,274.8661,28898.3809,0.018,1e+08,3013
67984.6181,18253.9925,4654.854,25.6839,280.0372,38816.7891,0.0339,1e+08,3014
77984.6181,18253.9925,4705.8267,25.7069,272.7333,48767.1758,0.0499,1e+08,3015
87984.6181,18253.9925,4767.1494,25.7318,280.9933,58734.0703,0.0404,1e+08,3016
-312015.3819,8253.9925,43.0245,25.9694,588.0222,124760.2344,0.0089,1e+08,3017
-302015.3819,8253.9925,73.7094,26.1078,508.102,115219.8984,0.0218,1e+08,3018
-292015.3819,8253.9925,190.2765,26.2449,455.5298,105775.2266,0.0365,1e+08,3019
-282015.3819,8253.9925,349.047,26.3752,412.7976,96438.9141,0.0787,1e+08,3020
-272015.3819,8253.9925,445.6031,26.4852,314.2322,87243.2891,0.1408,1e+08,3021
-262015.3819,8253.9925,615.0439,26.5658,292.3118,78235.3984,0.1716,1e+08,3022
-252015.3819,8253.9925,1220.5844,26.606,248.0104,69533.7969,0.1214,1e+08,3023
-242015.3819,8253.9925,2355.0994,26.6176,234.0481,61174.8047,0.0725,1e+08,3024
-232015.3819,8253.9925,2908.4753,26.5725,240.5844,53151.2031,0.0869,1e+08,3025
-222015.3819,8253.9925,2961.4443,26.5089,253.9159,45592.1211,0.1017,1e+08,3026
-212015.3819,8253.9925,3032.3538,26.4205,261.4921,38567.2734,0.086,1e+08,3027
-202015.3819,8253.9925,3148.4458,26.3291,250.6887,31412.8047,0.0557,1e+08,3028
-192015.3819,8253.9925,3258.9475,26.221,262.2339,24340.6387,0.0384,1e+08,3029
-182015.3819,8253.9925,3397.5063,26.1265,256.3172,17333.4258,0.0432,1e+08,3030
-172015.3819,8253.9925,3540.6511,26.0801,241.7571,10695.334,0.0504,1e+08,3031
-162015.3819,8253.9925,3655.4292,26.0463,244.8023,4280.8955,0.0893,1e+08,3032
-152015.3819,8253.9925,3709.3718,26.0336,246.9657,3062.6968,0.128,1e+08,3033
-142015.3819,8253.9925,3751.1477,26.0204,257.7418,6944.1191,0.1104,1e+08,3034
-132015.3819,8253.9925,3857.9392,26.0062,254.3648,2593.6833,0.0751,1e+08,3035
-122015.3819,8253.9925,3937.7983,25.9899,271.3816,949.3155,0.0468,1e+08,3036
-112015.3819,8253.9925,4008.9316,25.9725,286.0013,2103.5623,0.0266,1e+08,3037
-102015.3819,8253.9925,4067.2573,25.9762,266.1601,5983.4961,0.01,1e+08,3038
-92015.3819,8253.9925,4152.9839,25.9833,262.923,6294.4966,0.0115,1e+08,3039
-82015.3819,8253.9925,4218.8467,25.926,258.556,1980.6218,0.0128,1e+08,3040
-72015.3819,8253.9925,4271.7236,25.8651,259.4019,3254.561,0.0312,1e+08,3041
-62015.3819,8253.9925,4330.9873,25.7839,262.6125,5256.7261,0.0527,1e+08,3042
-52015.3819,8253.9925,4379.98,25.6967,268.5798,1539.3457,0.0603,1e+08,3043
-42015.3819,8253.9925,4447.249,25.5973,261.0339,3246.4448,0.0566,1e+08,3044
-32015.3819,8253.9925,4434.2837,25.5273,252.5209,9836.3789,0.0512,1e+08,3045
-22015.3819,8253.9925,4447.0615,25.4888,252.2352,17895.7207,0.0411,1e+08,3046
-12015.3819,8253.9925,4509.5308,25.4794,252.6626,23534.5859,0.031,1e+08,3047
-2015.3819,8253.9925,4552.915,25.4864,253.1979,18222.918,0.0327,1e+08,3048
7984.6181,8253.9925,4620.9819,25.5242,256.561,9660.9648,0.0351,1e+08,3049
17984.6181,8253.9925,4735.8779,25.5699,260.9438,2097.8584,0.036,1e+08,3050
27984.6181,8253.9925,4709.4395,25.5862,273.5772,4143.2139,0.0363,1e+08,3051
37984.6181,8253.9925,4635.3306,25.5982,284.0471,11982.0957,0.0335,1e+08,3052
47984.6181,8253.9925,4586.9712,25.5875,278.4887,20609.5,0.0252,1e+08,3053
57984.6181,8253.9925,4637.4326,25.5857,273.7483,29915.5371,0.0181,1e+08,3054
67984.6181,8253.9925,4714.3843,25.6073,276.8235,39587.8398,0.0387,1e+08,3055
77984.6181,8253.9925,4750.1313,25.6282,275.307,49383.9609,0.0593,1e+08,3056
-322015.3819,-1746.0075,43.6175,25.9399,577.9297,137084.6406,0.0175,1e+08,3057
-312015.3819,-1746.0075,78.0299,26.1147,634.8846,127684.1953,0.0149,1e+08,3058
-302015.3819,-1746.0075,176.1906,26.2624,661.8024,118377.625,0.0357,1e+08,3059
-292015.3819,-1746.0075,296.2474,26.3962,577.3077,109209.0781,0.058,1e+08,3060
-282015.3819,-1746.0075,416.2024,26.5013,497.1191,100194.3984,0.1021,1e+08,3061
-272015.3819,-1746.0075,515.4879,26.5777,318.3178,91375.9062,0.1602,1e+08,3062
-262015.3819,-1746.0075,814.5413,26.6219,271.321,82813.0703,0.1787,1e+08,3063
-252015.3819,-1746.0075,1467.3417,26.6281,241.0535,74597.0391,0.1077,1e+08,3064
-242015.3819,-1746.0075,2650.6467,26.6116,238.8283,66650.9141,0.038,1e+08,3065
-232015.3819,-1746.0075,2973.2061,26.5365,249.6379,59135.1562,0.0762,1e+08,3066
-222015.3819,-1746.0075,2998.3818,26.4434,264.2586,52061.4297,0.1131,1e+08,3067
-212015.3819,-1746.0075,3088.6016,26.3346,257.5004,44902.6602,0.1005,1e+08,3068
-202015.3819,-1746.0075,3171.511,26.225,257.4934,37818.3516,0.0662,1e+08,3069
-192015.3819,-1746.0075,3310.7456,26.1177,281.2507,30801.6621,0.0452,1e+08,3070
-182015.3819,-1746.0075,3440.3623,26.0265,264.0066,24123.5488,0.0451,1e+08,3071
-172015.3819,-1746.0075,3598.0842,25.988,246.0141,16750.2246,0.0485,1e+08,3072
-162015.3819,-1746.0075,3761.6765,25.9617,250.2914,8408.459,0.0896,1e+08,3073
-152015.3819,-1746.0075,3844.0076,25.9543,255.3677,2470.4958,0.1306,1e+08,3074
-142015.3819,-1746.0075,3889.781,25.9527,249.5875,6174.8726,0.1133,1e+08,3075
-132015.3819,-1746.0075,3921.0671,25.9558,256.246,6345.8501,0.0794,1e+08,3076
-122015.3819,-1746.0075,3993.9238,25.9573,261.1306,2074.8823,0.051,1e+08,3077
